trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
555,False,"{'a': 0.2, 'e': 0.06266200474215315}",25,13,21.110696804030855,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.2, 'e': 0.06234947668967342}",25,13,26.530931734233796,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.2, 'e': 0.06203850737735829}",25,14,17.551691260012063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.2, 'e': 0.06172908903095879}",20,7,22.914425389162368,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.2, 'e': 0.06142121391500013}",20,7,-15.725210274224494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
560,False,"{'a': 0.2, 'e': 0.06111487433258835}",25,0,-4.312934846813852,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
561,False,"{'a': 0.2, 'e': 0.060810062625217945}",30,11,-28.75228148106919,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
562,False,"{'a': 0.2, 'e': 0.06050677117258039}",20,4,26.459423002860994,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
563,False,"{'a': 0.2, 'e': 0.06020499239237355}",25,2,39.63035288907107,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.2, 'e': 0.05990471874011218}",25,20,10.182246254032025,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
565,False,"{'a': 0.2, 'e': 0.05960594270893936}",25,5,8.418654002648461,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
566,False,"{'a': 0.2, 'e': 0.05930865682943872}",20,12,13.742637306104012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.2, 'e': 0.059012853669447835}",20,0,7.950167259878338,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
568,False,"{'a': 0.2, 'e': 0.05871852583387228}",30,13,26.94731405454926,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
569,False,"{'a': 0.2, 'e': 0.05842566596450083}",20,14,10.276634629856577,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
570,False,"{'a': 0.2, 'e': 0.058134266739821465}",35,19,22.767475059983862,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
571,False,"{'a': 0.2, 'e': 0.05784432087483846}",25,20,9.283785559510257,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
572,False,"{'a': 0.2, 'e': 0.05755582112089004}",25,17,19.15942165964694,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
573,False,"{'a': 0.2, 'e': 0.05726876026546735}",20,4,15.94740044940511,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
574,False,"{'a': 0.2, 'e': 0.05698313113203403}",25,18,9.460063461334363,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.2, 'e': 0.05669892657984691}",25,13,-21.253965206824677,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
576,False,"{'a': 0.2, 'e': 0.05641613950377734}",20,7,14.585483376059726,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
577,False,"{'a': 0.2, 'e': 0.056134762834133725}",30,23,2.1734217594733347,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.2, 'e': 0.05585478953648463}",20,10,22.77579550062091,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.2, 'e': 0.05557621261148306}",25,5,23.963455472512877,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.2, 'e': 0.05529902509469138}",20,16,7.416625376324521,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
581,False,"{'a': 0.2, 'e': 0.05502322005640723}",25,8,26.29732114478439,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
582,False,"{'a': 0.2, 'e': 0.054748790601490266}",25,13,20.92805209853336,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
583,False,"{'a': 0.2, 'e': 0.05447572986918986}",30,13,31.760617375785007,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
584,False,"{'a': 0.2, 'e': 0.054204031032973464}",30,19,-1.102257437927058,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
585,False,"{'a': 0.2, 'e': 0.05393368730035602}",30,24,9.017317179804985,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.2, 'e': 0.053664691912730114}",20,10,20.741909444645085,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
587,False,"{'a': 0.2, 'e': 0.05339703814519708}",25,5,13.395364904501948,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
588,False,"{'a': 0.2, 'e': 0.05313071930639878}",20,12,15.39172758503314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.2, 'e': 0.05286572873835037}",20,4,-1.0597392770861425,"{0: 14, 1: 1, 2: 0, 3: 1, 4: 0}",1
590,False,"{'a': 0.2, 'e': 0.05260205981627384}",30,21,15.99377186795651,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
591,False,"{'a': 0.2, 'e': 0.05233970594843238}",35,23,19.992654467068352,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
592,False,"{'a': 0.2, 'e': 0.0520786605759657}",35,22,21.96442650268779,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
593,False,"{'a': 0.2, 'e': 0.05181891717272583}",30,23,13.424602142691649,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
594,False,"{'a': 0.2, 'e': 0.0515604692451142}",25,0,31.86173150721185,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
595,False,"{'a': 0.2, 'e': 0.051303310331919115}",25,8,28.957109172084,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.2, 'e': 0.05104743400415439}",25,13,19.360834067813006,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
597,False,"{'a': 0.2, 'e': 0.0507928338648985}",35,26,16.452252289459175,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
598,False,"{'a': 0.2, 'e': 0.050539503549134696}",25,8,31.055136270853772,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
599,False,"{'a': 0.2, 'e': 0.050287436723591865}",30,13,-14.786216565347354,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
600,False,"{'a': 0.2, 'e': 0.05003662708658629}",30,0,47.00289104338601,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
601,False,"{'a': 0.2, 'e': 0.049787068367863944}",25,4,33.00335069605799,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
602,False,"{'a': 0.2, 'e': 0.049538754328443874}",25,5,37.643389042547405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
603,False,"{'a': 0.2, 'e': 0.04929167876046214}",20,7,7.973707099640114,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
604,False,"{'a': 0.2, 'e': 0.049045835487016735}",30,4,40.43267440656801,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.2, 'e': 0.04880121836201296}",20,10,14.885768975919895,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
606,False,"{'a': 0.2, 'e': 0.04855782127000997}",25,16,15.483973560005545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.2, 'e': 0.04831563812606777}",20,13,13.061913872225846,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
608,False,"{'a': 0.2, 'e': 0.04807466287559518}",30,18,6.037535161187467,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.2, 'e': 0.04783488949419836}",30,20,5.372394007750806,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
610,False,"{'a': 0.2, 'e': 0.04759631198753032}",20,9,-25.811227606369968,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
